15:58:31, 1.520000e-07

15:58:32, 1.520000e-07

15:58:33, 1.190000e-07

15:58:34, 1.390000e-07

15:58:35, 1.060000e-07

15:58:36, 1.050000e-07

15:58:37, 1.240000e-07

15:58:38, 1.220000e-07

15:58:39, 1.410000e-07

15:58:40, 1.410000e-07

15:58:42, 1.390000e-07

15:58:43, 1.590000e-07

15:58:44, 1.590000e-07

15:58:45, 1.590000e-07

15:58:46, 1.780000e-07

15:58:47, 1.760000e-07

15:58:48, 1.950000e-07

15:58:49, 1.930000e-07

15:58:50, 1.930000e-07

15:58:51, 2.130000e-07

15:58:52, 2.120000e-07

15:58:53, 2.120000e-07

15:58:54, 2.310000e-07

15:58:55, 2.310000e-07

15:58:56, 2.290000e-07

15:58:57, 2.480000e-07

15:58:58, 2.470000e-07

15:58:59, 2.660000e-07

15:59:00, 2.640000e-07

15:59:01, 2.630000e-07

15:59:02, 2.820000e-07

15:59:03, 2.800000e-07

15:59:05, 2.980000e-07

15:59:07, 3.140000e-07

15:59:08, 3.130000e-07

15:59:09, 3.310000e-07

15:59:10, 3.290000e-07

15:59:11, 3.280000e-07

15:59:12, 3.470000e-07

15:59:13, 3.460000e-07

15:59:14, 3.650000e-07

15:59:15, 3.640000e-07

15:59:16, 3.620000e-07

15:59:17, 3.820000e-07

15:59:18, 3.800000e-07

15:59:19, 4.000000e-07

15:59:20, 3.980000e-07

15:59:21, 3.980000e-07

15:59:22, 4.170000e-07

15:59:23, 4.150000e-07

15:59:24, 4.330000e-07

15:59:25, 4.320000e-07

15:59:26, 4.520000e-07

15:59:27, 4.490000e-07

15:59:28, 4.670000e-07

15:59:29, 4.640000e-07

15:59:31, 4.830000e-07

15:59:32, 4.810000e-07

15:59:33, 5.010000e-07

15:59:34, 4.990000e-07

15:59:35, 5.000000e-07

15:59:36, 5.120000e-07

15:59:38, 5.160000e-07

15:59:39, 5.220000e-07

15:59:40, 5.380000e-07

15:59:41, 5.340000e-07

15:59:42, 5.500000e-07

15:59:43, 5.460000e-07

15:59:44, 5.440000e-07

15:59:45, 5.600000e-07

15:59:46, 5.560000e-07

15:59:47, 5.720000e-07

15:59:48, 5.680000e-07

15:59:49, 5.840000e-07

15:59:50, 5.820000e-07

15:59:51, 5.980000e-07

15:59:52, 5.960000e-07

15:59:54, 6.120000e-07

15:59:55, 6.080000e-07

15:59:56, 6.260000e-07

15:59:57, 6.240000e-07

15:59:58, 6.360000e-07

15:59:59, 6.340000e-07

16:00:00, 6.320000e-07

16:00:01, 6.500000e-07

16:00:02, 6.480000e-07

16:00:03, 6.640000e-07

16:00:04, 6.640000e-07

16:00:05, 6.820000e-07

16:00:06, 6.780000e-07

16:00:07, 6.760000e-07

16:00:08, 6.940000e-07

16:00:09, 6.920000e-07

16:00:10, 7.080000e-07

16:00:11, 7.060000e-07

16:00:12, 7.060000e-07

16:00:14, 7.220000e-07

16:00:15, 7.400000e-07

16:00:16, 7.400000e-07

16:00:17, 7.580000e-07

16:00:18, 7.560000e-07

16:00:19, 7.540000e-07

16:00:20, 7.720000e-07

16:00:21, 7.700000e-07

16:00:22, 7.900000e-07

16:00:23, 7.880000e-07

16:00:24, 8.080000e-07

16:00:25, 8.040000e-07

16:00:26, 8.020000e-07

16:00:27, 8.220000e-07

16:00:28, 8.200000e-07

16:00:29, 8.380000e-07

16:00:30, 8.360000e-07

16:00:32, 8.520000e-07

16:00:33, 8.480000e-07

16:00:34, 8.660000e-07

16:00:35, 8.640000e-07

16:00:37, 8.820000e-07

16:00:38, 8.820000e-07

16:00:39, 8.820000e-07

16:00:40, 8.920000e-07

16:00:41, 9.080000e-07

16:00:42, 9.060000e-07

16:00:43, 9.220000e-07

16:00:44, 9.180000e-07

16:00:45, 9.320000e-07

16:00:46, 9.280000e-07

16:00:47, 9.200000e-07

16:00:48, 9.360000e-07

16:00:49, 9.320000e-07

16:00:50, 9.480000e-07

16:00:51, 9.420000e-07

16:00:52, 9.600000e-07

16:00:53, 9.580000e-07

16:00:54, 9.540000e-07

16:00:55, 9.720000e-07

16:00:56, 9.700000e-07

16:00:57, 9.860000e-07

16:00:59, 9.960000e-07

16:01:00, 9.960000e-07

16:01:01, 9.939999e-07

16:01:02, 1.006000e-06

16:01:03, 1.002000e-06

16:01:04, 1.020000e-06

16:01:05, 1.016000e-06

16:01:06, 1.012000e-06

16:01:07, 1.028000e-06

16:01:08, 1.024000e-06

16:01:09, 1.042000e-06

16:01:10, 1.040000e-06

16:01:11, 1.058000e-06

16:01:12, 1.054000e-06

16:01:13, 1.052000e-06

16:01:15, 1.070000e-06

16:01:16, 1.062000e-06

16:01:17, 1.080000e-06

16:01:18, 1.076000e-06
