15:33:47, 7.300000e-08

15:33:48, 6.600000e-08

15:33:49, 6.000000e-08

15:33:50, 8.600000e-08

15:33:52, 8.500000e-08

15:33:53, 1.060000e-07

15:33:54, 1.050000e-07

15:33:55, 1.030000e-07

15:33:56, 1.000000e-07

15:33:57, 1.200000e-07

15:33:58, 1.200000e-07

15:33:59, 1.200000e-07

15:34:00, 1.200000e-07

15:34:01, 1.200000e-07

15:34:02, 1.420000e-07

15:34:03, 1.420000e-07

15:34:04, 1.410000e-07

15:34:05, 1.390000e-07

15:34:06, 1.360000e-07

15:34:07, 1.530000e-07

15:34:09, 1.500000e-07

15:34:10, 1.470000e-07

15:34:11, 1.670000e-07

15:34:12, 1.670000e-07

15:34:13, 1.650000e-07

15:34:14, 1.630000e-07

15:34:15, 1.590000e-07

15:34:16, 1.760000e-07

15:34:17, 1.730000e-07

15:34:18, 1.720000e-07

15:34:19, 1.710000e-07

15:34:20, 1.890000e-07

15:34:22, 1.880000e-07

15:34:23, 1.870000e-07

15:34:24, 1.870000e-07

15:34:25, 2.060000e-07

15:34:26, 2.040000e-07

15:34:27, 2.020000e-07

15:34:28, 2.030000e-07

15:34:29, 2.030000e-07

15:34:30, 2.030000e-07

15:34:31, 2.240000e-07

15:34:32, 2.240000e-07

15:34:33, 2.240000e-07

15:34:34, 2.450000e-07

15:34:35, 2.440000e-07

15:34:36, 2.420000e-07

15:34:37, 2.590000e-07

15:34:39, 2.590000e-07

15:34:40, 2.580000e-07

15:34:41, 2.570000e-07

15:34:42, 2.550000e-07

15:34:43, 2.740000e-07

15:34:44, 2.710000e-07

15:34:45, 2.660000e-07

15:34:46, 2.610000e-07

15:34:47, 2.770000e-07

15:34:48, 2.730000e-07

15:34:49, 2.690000e-07

15:34:50, 2.650000e-07

15:34:51, 2.830000e-07

15:34:52, 2.790000e-07

15:34:53, 2.760000e-07

15:34:54, 2.740000e-07

15:34:55, 2.700000e-07

15:34:56, 2.880000e-07

15:34:57, 2.840000e-07

15:34:58, 2.840000e-07

15:34:59, 3.030000e-07

15:35:00, 3.030000e-07

15:35:01, 3.010000e-07

15:35:02, 2.980000e-07

15:35:04, 2.980000e-07

15:35:05, 3.170000e-07

15:35:06, 3.140000e-07

15:35:07, 3.140000e-07

15:35:08, 3.130000e-07

15:35:09, 3.140000e-07

15:35:10, 3.350000e-07

15:35:11, 3.350000e-07

15:35:12, 3.350000e-07

15:35:13, 3.360000e-07

15:35:14, 3.360000e-07

15:35:15, 3.560000e-07

15:35:16, 3.560000e-07

15:35:17, 3.560000e-07

15:35:18, 3.580000e-07

15:35:19, 3.570000e-07

15:35:20, 3.790000e-07

15:35:21, 3.790000e-07

15:35:22, 3.790000e-07

15:35:23, 3.780000e-07

15:35:24, 3.770000e-07

15:35:26, 3.960000e-07

15:35:27, 3.950000e-07

15:35:28, 3.950000e-07

15:35:29, 3.950000e-07

15:35:30, 4.170000e-07

15:35:31, 4.170000e-07

15:35:32, 4.190000e-07

15:35:33, 4.190000e-07

15:35:34, 4.190000e-07

15:35:35, 4.390000e-07

15:35:36, 4.380000e-07

15:35:37, 4.370000e-07

15:35:38, 4.560000e-07

15:35:39, 4.550000e-07

15:35:40, 4.550000e-07

15:35:41, 4.550000e-07

15:35:43, 4.770000e-07

15:35:44, 4.770000e-07

15:35:45, 4.770000e-07

15:35:46, 4.750000e-07

15:35:47, 4.950000e-07

15:35:48, 4.950000e-07

15:35:49, 4.950000e-07

15:35:50, 4.950000e-07

15:35:51, 4.950000e-07

15:35:52, 5.170000e-07

15:35:53, 5.170000e-07

15:35:54, 5.170000e-07

15:35:55, 5.170000e-07

